ticker,signal_date,system,pattern_family,A_sobreventa_estructural,B_rebote_suave,D_pullback_controlado,E_microcorreccion_compresion,close,rsi14,atr14,dist_ema20_atr,dist_bb_lo_atr,body_atr_ratio,wick_low_atr_ratio,bb_width,dist_ema20_pct,dist_ema50_pct,roc10,vol_zscore10,trend_regime,market_bucket,is_trend_up,is_trend_down,is_trend_range,is_supersignal_v40,supersignal_tipo_v40,is_e_prime_v40,is_change_candidate,quality_tier,quality_note,signal_score,signal_score_reasons,setup_code,setup_note,holding_horizon_days,trade_style,entry_price,stop_price,target_price,signal_status,ret_5d,ret_10d,ret_20d,wf_evidence_score,wf_evidence_label
KER.PA,2024-08-16,v40_research,D,False,False,True,False,254.5,29.42304703980672,8.192915273834767,-2.106055094711233,2.701974396572282,-0.164777256738762,0.0732347502032397,9.943846796680823,-6.349376473589919,-13.460565218434317,-6.571216702481497,-1.3143978297607004,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,254.5,246.30708472616524,265.97008138336867,research,0.0216110019646365,0.017681728880157177,-0.10019646365422397,73,OK
ALTR.LS,2024-08-16,v40_research,D,False,False,True,False,4.811999797821045,36.56443492447145,0.0979542170845342,-1.132679800981632,3.4120493145317203,0.796286205422673,0.0,9.86327817298906,-2.253745223303228,-5.458564806537469,-1.7959244047685674,-0.1563326328959157,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,4.811999797821045,4.714045580736511,4.949135701739393,research,0.006234457828101725,0.021612655012958948,0.013715708128478443,73,OK
CBK.DE,2024-08-16,v40_research,D,False,False,True,False,12.755000114440918,34.19802277035723,0.4044563643610835,-1.5782493493798295,3.679773250832097,0.2596089594893994,0.1236208438443705,12.504724163818535,-4.766050308325576,-8.99510535633572,-6.31656019930007,-0.6889427956695063,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.755000114440918,12.350543750079837,13.321239024546434,research,0.026656224973526266,0.04900039156349267,0.22500978908731906,73,OK
PUM.DE,2024-08-19,v40_research,D,False,False,True,False,37.470001220703125,36.09424349469994,1.454302972147901,-1.4368363385002352,3.554812840358914,0.3094271080769603,0.0068776152026261,11.614187694456504,-5.282145265148108,-11.023475746232725,-10.828175124924066,-0.7108192408927813,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,37.470001220703125,36.015698248555225,39.50602538171019,research,-0.005070788236357537,0.03362685563076573,0.024286090679637162,73,OK
TEN.MI,2024-08-19,v40_research,D,False,False,True,False,12.850000381469728,32.37200198418519,0.3307310416172603,-1.4032182398572146,3.08893742606702,0.393068983803954,0.0453551116623378,10.097976640423823,-3.485689915150003,-8.533221495642973,-0.8487627805051412,-0.2653021236141397,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.850000381469728,12.519269339852467,13.313023839733892,research,-0.000389113952722564,0.040077772323733774,-0.0023346837163343848,73,OK
ROVI.MC,2024-08-19,v40_research,D,False,False,True,False,76.55000305175781,36.19599890371469,2.162345875633558,-1.355452928243681,3.0436475142816666,0.1387396230817666,0.2774757178683529,10.19394341526436,-3.687622807287727,-7.081039592308425,-0.455134547693492,-1.76498039868644,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,76.55000305175781,74.38765717612425,79.5772872776448,research,0.0052252629724118815,0.03331149994388838,-0.020901450551658485,73,OK
CBK.DE,2024-08-19,v40_research,D,False,False,True,False,12.774999618530272,34.67107932041695,0.3898523247113732,-1.4350166731421636,3.966076196158682,-0.0641283137739418,0.0128232165097409,12.447966973733305,-4.195484846927311,-8.534887819122428,-3.8389178377084,-0.8798012171677773,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.774999618530272,12.385147293818898,13.320792873126194,research,0.021917862622818696,0.049706477326289855,0.2207436972763659,73,OK
PUM.DE,2024-08-20,v40_research,D,False,False,True,False,37.11000061035156,34.91970634542703,1.3989956387927496,-1.5842087368815816,3.666871440405625,-0.2787709831497287,0.0786282725273443,11.993513732818304,-5.635671336142057,-11.4659288572608,-10.44883725832616,-0.6274104844412941,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,37.11000061035156,35.711004971558815,39.06859450466141,research,0.03853409543671349,0.056319054654095035,0.0309888895787529,73,OK
CBK.DE,2024-08-20,v40_research,D,False,False,True,False,12.619999885559082,32.708483234351434,0.3845057682361049,-1.6811243323235014,3.683051601818121,-0.4291222017551359,0.1430415606717463,11.995423365311364,-4.872474151885619,-9.301598250865004,-4.248864997345903,-1.512052357590098,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.619999885559082,12.235494117322975,13.158307961089628,research,0.04714740668973061,0.0372424937631437,0.23098256642526827,73,OK
WLN.PA,2024-08-21,v40_research,D,False,False,True,False,8.142000198364258,36.02990646182102,0.4225262238876897,-1.216362932886712,3.138627032510501,-0.0662677872915411,0.0,8.82526075608213,-5.937482401577999,-14.196976057208555,-1.5477660497497436,-0.8898241722238628,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,8.142000198364258,7.719473974476568,8.733536911807024,research,-0.017686078346533574,0.024563965167345048,-0.2507983596146228,73,OK
ROVI.MC,2024-08-21,v40_research,D,False,False,True,False,76.19999694824219,35.61037575629516,1.978756992778624,-1.3812562507100707,3.381066993736272,-0.2779538133105891,0.2021440216985374,10.48669773540914,-3.462638779723237,-6.99248735346234,-1.0389650022828767,-1.143878431655503,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,76.19999694824219,74.22123995546356,78.97025673813226,research,0.02099745626764804,0.028871452306370005,-0.029527560237676664,73,OK
IDR.MC,2024-08-21,v40_research,D,False,False,True,False,16.600000381469727,27.23332989511266,0.3765366782540148,-1.780146209691598,3.4767437471777174,0.3983665528304321,0.0531168911788704,11.030114167379992,-3.881175779786028,-9.270462854138684,-2.63928959370675,-0.0213968586205316,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,16.600000381469727,16.22346370321571,17.127151731025346,research,0.009036121390558316,-0.00421684898889263,-0.02289163008329942,73,OK
TEN.MI,2024-08-22,v40_research,D,False,False,True,False,12.635000228881836,31.817745664907733,0.3179395664643994,-1.5406856110363814,3.077971852814539,0.2201696670753097,0.4246067160144962,9.82487874157778,-3.732195769567392,-8.988792313418692,-1.4814782316490915,-0.2465548002056873,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.635000228881836,12.317060662417436,13.080115621931997,research,0.04234268600875635,0.03403239760285448,0.05856745213400383,73,OK
TEN.MI,2024-08-23,v40_research,D,False,False,True,False,12.6850004196167,33.547090465652545,0.3059439240172703,-1.3007440890115392,3.359517630995481,0.1634292653317763,0.1961157418289249,9.634599764718557,-3.0417802824572293,-8.318405560732167,-0.1966925134165298,-0.2349650055095843,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.6850004196167,12.379056495599428,13.113321913240878,research,0.03862828182176514,0.01576663796997968,0.042175784762668256,73,OK
IDR.MC,2024-08-23,v40_research,D,False,False,True,False,16.709999084472656,30.667585899027173,0.3595648091439473,-1.2755737479573686,3.5787079911469064,0.0,0.3615458394721771,9.421268911203764,-2.6714471869163203,-8.056345450068092,0.0,-1.2740104919456432,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,16.709999084472656,16.35043427532871,17.213389817274184,research,0.012567384998628084,-0.02154390919969884,-0.01855173446600855,73,OK
PDD,2024-08-26,v40_research,A,True,False,False,False,100.0,24.73810840830504,7.797907706731542,-4.71049713586982,-1.6726529004006203,-1.3080427894058115,0.5309115656850598,5.970782708409593,-26.86424248174616,-26.95170325442654,-29.80978511743816,2.981030490965499,DOWN,US_OR_OTHER,False,True,False,True,REV_A_PROF,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,100.0,89.862719981249,114.81602464278993,research,-0.022499999999999964,-0.06940002441406234,0.13800003051757792,84,STRONG
TEN.MI,2024-08-27,v40_research,D,False,False,True,False,12.69499969482422,35.96954561350941,0.3028801999573139,-1.0912013542672203,2.9186694389292205,-0.5612782754300291,0.1485738463600159,7.547588336761998,-2.5373552553168865,-7.698578933299416,-1.0522231464116794,0.0180179421525645,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,12.69499969482422,12.392119494866906,13.11903197476446,research,0.043718024302281444,0.002363189237234886,0.08743604860456267,73,OK
PDD,2024-08-27,v40_research,A,True,False,False,False,95.91000366210938,23.41916889317945,7.708771114990951,-4.791192583459175,-1.3363165031154205,-0.5292664862919505,0.0557806554068749,7.458812057233246,-27.80264703398706,-29.1070263523472,-33.405082060222526,0.6683184123215925,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,95.91000366210938,85.88860121262114,110.55666878059218,research,-0.03294759192421737,-0.0065687087765318175,0.18798871953770835,84,STRONG
PDD,2024-08-28,v40_research,A,True,False,False,False,89.16999816894531,21.39480433525108,7.73171594815566,-5.110736600203663,-1.142966026320219,-0.8187059474895297,0.1500308651395233,9.045188038948789,-30.70663776448204,-33.1959263159035,-37.195379030674594,0.902933149851982,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,89.16999816894531,79.11876743634295,103.86025847044108,research,0.03936303923187556,0.0915106406826327,0.45116066562340373,84,STRONG
SMCI,2024-08-28,v40_research,A,True,False,False,False,44.3489990234375,26.69327763709488,5.553650761842352,-2.808838215182076,-0.4408234220219939,-0.7643625659265989,0.869877792862582,4.043510032941838,-26.021263418687667,-34.872273210014626,-23.15063628746248,2.931879751005262,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,44.3489990234375,37.129253033042446,54.900935470937966,research,-0.06514239334777472,-0.0030665353268722884,-0.09265141120319731,84,STRONG
PDD,2024-08-29,v40_research,A,True,False,False,False,93.41999816894533,25.75302649800304,7.587307600749731,-4.205209072279028,0.1493589998690243,0.1014848327739255,0.1252097091124697,10.271821207329417,-25.45853258626528,-29.178399357464013,-35.60794252144228,-0.0624804331932019,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,93.41999816894533,83.55649828797067,107.83588261036982,research,-0.0012844692735973773,0.016805820226895474,0.44915443733990057,84,STRONG
FANG,2024-09-10,v40_research,A,True,False,False,False,171.49000549316406,25.04658269812893,5.099015160209938,-3.359799180943046,-0.961185086186575,-1.439492942709435,0.5040203340193514,5.579272314988346,-9.082554902721627,-11.45228768565546,-13.072786620900612,2.6343129879649063,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,171.49000549316406,164.86128578489115,181.1781342975629,research,0.04828269003482499,0.08128746128690789,0.12992010068006543,84,STRONG
FANG,2024-09-11,v40_research,A,True,False,False,False,168.5,23.216479738361716,5.061942779555992,-3.596508986281353,-0.7526522384967874,-0.7744058634517309,0.1303854450459171,6.686609502036394,-9.750832184084512,-12.550467584161272,-13.461047614457566,1.3967606176860816,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,168.5,161.9194743865772,178.1176912811564,research,0.057091959152448135,0.07139465150918034,0.14985163204747765,80,STRONG
RMS.PA,2024-09-17,v40_research,D,False,False,True,False,1926.0,35.39453625547594,43.91682948754389,-1.6609679348910722,2.9583434014807986,0.2618586117028721,0.1707773554583948,11.537538828948907,-3.649148216307319,-6.328469000937709,-10.998151571164506,-0.4160605870174832,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,1926.0,1882.083170512456,1987.4835612825611,research,0.043094496365524426,0.11474558670820345,0.08203530633437173,88,STRONG
CFR.SW,2024-09-17,v40_research,D,False,False,True,False,119.8499984741211,32.48553654279979,2.674316759645841,-1.9191591818433464,2.733846762744733,0.3178376200408132,0.0373921577391365,11.291612100423128,-4.106528601121284,-7.639767954101851,-9.683495681716604,-0.0019300889729555,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,119.8499984741211,117.17568171447525,123.59404193762528,research,-0.009178126726122726,0.09136424461449733,0.06675010514687174,88,STRONG
RMS.PA,2024-09-18,v40_research,D,False,False,True,False,1909.0,33.586062408947726,42.67277023843362,-1.9070312860359997,2.9296380708047858,-0.3866634368428962,0.0585853692186206,11.770539895768394,-4.088584948060081,-6.894014350343458,-8.265257087938494,-0.147021663228742,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,1909.0,1866.3272297615663,1968.741878333807,research,0.0644316396018858,0.12833944473546355,0.07700366684127813,88,STRONG
BMW.DE,2024-09-18,v40_research,D,False,False,True,False,74.5199966430664,38.60812382953396,1.968715697831996,-1.313194139718728,3.2557995354547065,0.6501694382314547,0.1117485988176944,10.78647049038075,-3.3529547661728,-8.724324361702529,-7.47455202884203,-0.1906168255486646,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,74.5199966430664,72.55128094523441,77.2761986200312,research,0.015298001481445889,0.04159965436343138,0.0029522441037790337,88,STRONG
GALP.LS,2024-09-18,v40_research,D,False,False,True,False,17.45200538635254,25.493712111095363,0.3165815040176535,-2.494140251650504,2.583998746417033,0.1459212976767674,0.1783469138657171,11.685893376819005,-4.32855942694731,-7.887487304455398,-5.712711735771936,1.400580984618243,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,17.45200538635254,17.135423882334887,17.895219491977254,research,0.00647068807591622,-0.0020587161991357794,-0.007941090355640834,88,STRONG
KER.PA,2024-09-19,v40_research,D,False,False,True,False,233.0,34.911896497622834,6.425425920288796,-1.168952020458586,2.7108619670602003,0.1634137666177652,0.3968613261427457,8.466658648818175,-3.1229399717725648,-11.059531103055988,-4.878545457082495,1.0547515239045775,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,233.0,226.5745740797112,241.99559628840436,research,0.0770386135117691,0.02167383284016222,-0.012875536480686733,88,STRONG
BMW.DE,2024-09-20,v40_research,D,False,False,True,False,73.63999938964844,38.39725209224996,2.132515271514339,-1.4312189398986292,2.8489983821462577,0.1594344211421225,0.2438455092946052,9.630442611688272,-3.979675116332548,-9.222710022559143,-5.83119915159569,-1.138739434457986,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,73.63999938964844,71.5074841181341,76.62552076976851,research,0.10184682322328031,0.055947892188076054,0.01982616915499169,88,STRONG
GALP.LS,2024-09-23,v40_research,D,False,False,True,False,17.570064544677734,31.83704552488682,0.2993981346248269,-1.6007146527091305,3.633299852152404,0.0514363019683661,0.3943152522459733,11.249195856147391,-2.655230778162243,-6.45615924693741,-1.2406227482561485,-0.4909925433555188,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,17.570064544677734,17.270666410052907,17.989221933152493,research,-0.018404923959272068,0.004382109244104315,-0.020449915510302397,88,STRONG
REGN,2024-09-24,v40_research,A,True,False,False,False,1045.97998046875,27.56114849132277,29.21650981246282,-3.1103355480917965,-1.2225427916257516,-1.038795385922215,0.8132391554685203,4.699882756143019,-7.993393931059045,-6.815726332748229,-7.952655173032397,2.3704470815192886,DOWN,US_OR_OTHER,False,True,False,True,REV_A_PROF,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,1045.97998046875,1007.9985177125484,1101.4913491124294,research,0.0008891697052564318,-0.03892997137944898,-0.07996324516249198,80,STRONG
CFR.SW,2024-09-24,v40_research,D,False,False,True,False,118.75,39.23937861763327,2.865050808474277,-1.0307777120390345,3.2052789480103034,0.3141310873848633,0.0,9.14349356301704,-2.426583505370872,-6.782551083160715,-0.1261577156887239,0.1911166682317454,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,118.75,115.88494919152572,122.761071131864,research,0.10147370990953952,0.09515792043585525,0.06905260587993434,88,STRONG
WLN.PA,2024-09-26,v40_research,D,False,False,True,False,6.386000156402588,36.65982601253871,0.4416324833830906,-1.44337793892471,2.846406083436433,0.6158974329096876,0.1041590135361373,9.902647319479778,-9.075927678523922,-20.651106297511003,-24.21077108748191,-0.7402618365637835,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,6.386000156402588,5.944367673019498,7.004285633138915,research,-0.03726908660896289,0.02348882161862842,-0.023802058673071058,88,STRONG
ELV,2024-10-01,v40_research,A,True,False,False,False,511.260009765625,29.42567370621606,9.50063551103806,-2.2314691970749254,-0.2289180030132471,-1.2041302319318523,0.048420126434882,4.887805056161609,-3.98158737858404,-4.530461737343972,-5.9336533680229735,0.6378636009669356,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,96,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi",A_REV_GLOBAL,Reversal de sobreventa estructural global con RSI filtrado.,7,mean_reversion_reversal_defensive,511.260009765625,499.85924715237934,528.3611536854935,research,-0.04262020914741793,-0.05357355186257151,-0.19694480404904957,62,OK
ELV,2024-10-02,v40_research,A,True,False,False,False,505.1600036621094,26.52881634333488,10.197018688821055,-2.4223104821164103,-0.2927668793404291,0.5942911103259325,0.6953009064956756,5.178111667065173,-4.661670816978447,-5.459342372721265,-6.358213197174678,2.250910339798103,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,96,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,505.1600036621094,491.903879366642,524.5343391708694,research,-0.02306198790883851,-0.016232504845169915,-0.18687147282473004,80,STRONG
WLN.PA,2024-10-03,v40_research,D,False,False,True,False,6.1479997634887695,36.14942986352712,0.4187082020006137,-1.5493166905945797,2.8809228605332216,-0.4537767741654616,0.0859781937894986,9.140811285813388,-9.544492484630284,-20.78373171033193,-1.9457769985466,-0.8783893894343702,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,6.1479997634887695,5.729291561488155,6.734191246289629,research,0.06310995874598335,0.01463893234387803,0.04424208250958439,88,STRONG
ROST,2024-10-07,v40_research,A,True,False,False,False,140.1199951171875,29.89238482258564,3.1801062743138333,-2.8226168006434604,-1.106668837990807,-1.5565555928156227,0.3804877418252957,4.360030218271281,-6.020421984895252,-5.601271763438776,-6.574210488886612,1.8101572092399312,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_GLOBAL,Reversal de sobreventa estructural global con RSI filtrado.,7,mean_reversion_reversal_defensive,140.1199951171875,136.3038675880109,145.8441864109524,research,0.02283765571326901,0.05117041406509304,0.0038539006832696288,62,OK
WLN.PA,2024-10-08,v40_research,D,False,False,True,False,6.099999904632568,36.17188198976206,0.3660371430244555,-1.4664798956751437,2.5490596357704685,-0.0764946357583628,0.1311338474002738,7.314834940769687,-8.088043068223472,-19.551662203318,-2.149507490106428,-0.97444956813759,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,6.099999904632568,5.733962761608113,6.612451904866806,research,0.08491805475138148,0.06393440534145167,0.05901641625289322,88,STRONG
EN.PA,2024-10-14,v40_research,D,False,False,True,False,29.56999969482422,38.26144504169789,0.5436128571290555,-1.2045746546072775,2.619402156999335,0.1839551441035724,0.0,8.673233416273016,-2.1665049686205085,-4.790744010213476,-1.6300724545032952,-0.6599954972532284,DOWN,EU,False,True,False,False,,False,False,MEDIUM,D_EU_TACTICAL es uno de los pocos setups rescatables.,68,"quality=MEDIUM,pattern_D_weak_base,D_EU_context_rescue",D_EU_TACTICAL,Pullback táctico europeo en contexto específico.,5,tactical_pullback_compact,29.56999969482422,29.026386837695163,30.331057694804898,research,0.007778138133582191,0.0064254493073558905,0.017247217928483716,91,STRONG
ELV,2024-10-18,v40_research,A,True,False,False,False,430.7699890136719,22.850080644368035,17.54523574893492,-3.666422569000098,-1.0657256910418702,-0.323165417032292,0.2598994749255828,5.684574917601413,-12.99302713612509,-16.34181597472,-12.457580709680826,0.503160424913801,DOWN,US_OR_OTHER,False,True,False,False,,False,True,HIGH,Patrón A en US/otros: mejor evidencia forward actual.,100,"quality=HIGH,pattern_A_positive_base,A_US_strength,deep_oversold_rsi,deep_ema_dislocation",A_REV_US,Reversal de sobreventa estructural en US/otros con RSI profundo.,7,mean_reversion_reversal_fast,430.7699890136719,407.9611825400565,464.1059369366482,research,-0.012767834668782951,-0.03890702619841735,-0.06982841734434497,80,STRONG
