ticker,signal_date,system,pattern_family,A_sobreventa_estructural,B_rebote_suave,D_pullback_controlado,E_microcorreccion_compresion,rsi14,atr14,dist_ema20_atr,dist_bb_lo_atr,body_atr_ratio,wick_low_atr_ratio,bb_width,dist_ema20_pct,dist_ema50_pct,roc10,vol_zscore10,trend_regime,is_trend_up,is_trend_down,is_trend_range,is_supersignal_v40,supersignal_tipo_v40,is_e_prime_v40,is_change_candidate
TEF.MC,2025-12-04,v40,B_D_E,False,True,True,True,34.964498410944344,0.0813914326912842,-1.337690975607186,0.8877908855857065,0.258011288816082,0.3685888108587564,2.490646231907164,-2.8996049588525974,-8.811090752310802,0.8296452409283672,0.4109015794631917,RANGE,False,False,True,False,,False,False
TEP.PA,2025-12-04,v40,E,False,False,False,True,45.781715158920356,1.9605992574906876,-0.31419955646046804,1.1104766945290443,0.45904410217455577,0.03060164302547578,2.389269430143478,-1.0420515846202294,-5.0072894403097585,1.071179890192342,-0.3223468476141849,RANGE,False,False,True,False,,False,False
TIT.MI,2025-12-04,v40,E,False,False,False,True,54.55421945618081,0.013126641168931634,0.5345807652282343,1.7707232940069118,0.16759865759617387,0.28948797120179076,2.418537625451755,1.4263202715202983,3.1798813111347357,1.8783190297804842,-0.6416268190709246,UP,True,False,False,False,,False,False
TTD,2025-12-04,v40,B_D,False,True,True,False,34.944938740573946,1.6933234420195376,-1.2362843384421693,1.59111857254941,0.21850458258788427,0.4311046100948654,5.020635801132518,-5.051293694035753,-14.520488771900652,-2.090072608337079,0.24692976562072766,DOWN,False,True,False,False,,False,False
URW.PA,2025-12-04,v40,E,False,False,False,True,48.21154389956476,1.2876609782683923,-0.28557135901880576,0.8294810373540819,-0.17085337244511054,0.5125541923328193,2.4899276795535403,-0.4062847916996737,0.3905243589805707,0.4233480886522756,0.11052254602323629,RANGE,False,False,True,False,,False,False
V,2025-12-04,v40,B,False,True,False,False,40.17694184380316,5.64818576384728,-0.8713966016131764,1.0747748011191127,-0.7400593483550786,0.4992766601744863,3.5891241553832183,-1.482375447323725,-2.8872815463702906,0.9194159666856327,-0.2882719731776739,RANGE,False,False,True,False,,False,False
VIV.PA,2025-12-04,v40,B,False,True,False,False,24.187572107380504,0.10540773463347237,-2.3539728410454988,1.919936813114,0.08538332574739213,0.2182003245523171,9.533953468819842,-9.517256080173253,-15.910767601299314,-5.526632463100755,-0.9489670285895498,DOWN,False,True,False,False,,False,False
VNA.DE,2025-12-04,v40,B_D,False,True,True,False,39.121979605155076,0.4188583816699169,-1.0267612636481902,0.5456995820494879,-0.047749928469706195,0.31036542768541636,2.7554463756922916,-1.6592069601452542,-3.218970950723854,-1.5830110171846323,-0.10996953329827847,DOWN,False,True,False,False,,False,False
WDP.BR,2025-12-04,v40,B,False,True,False,False,38.70205944028499,0.36577516681270256,-1.4319821223171296,-0.33118451951606614,-0.7108197944311804,0.0,2.601934050443242,-2.3718015182413232,-1.8980572647301241,-2.443443014508362,-0.3556259306904927,DOWN,False,True,False,False,,False,False
WLN.PA,2025-12-04,v40,A,True,False,False,False,22.467554225056688,0.11174963092033527,-2.7292542180442148,0.6229509991088539,-0.6711435829008019,0.0,6.490214814482789,-18.047005278975103,-33.294568720842285,-13.437501885928182,2.162709699238602,DOWN,False,True,False,False,,False,True
ZTS,2025-12-04,v40,B_D,False,True,True,False,36.27302228082822,3.4867473948900063,-1.3888967419734823,1.620147548593795,-0.5879391852038512,0.19789286783937413,4.043620669689042,-3.8663683212212474,-9.067471650982773,2.844210607256281,-0.0722038039507951,RANGE,False,False,True,False,,False,False
ADEN.SW,2025-12-05,v40,B_D,False,True,True,False,40.1274998250711,0.8191775740624823,-1.3925897173385429,1.0857815436516516,-0.5371247309366162,0.02441296130198223,6.558892617005818,-4.938267872941992,-6.108849305017294,-9.629630559901814,-0.6190363969206778,DOWN,False,True,False,False,,False,False
AI.PA,2025-12-05,v40,B_D,False,True,True,False,33.26026707866377,2.009216853768127,-1.4928741823603293,1.321090375882908,-0.11945225957763154,0.3682978435041528,6.281411666857128,-1.80628501707647,-3.5101109958851295,-1.7355699894179732,-0.14638117303840317,DOWN,False,True,False,False,,False,False
AIR.PA,2025-12-05,v40,B,False,True,False,False,41.43255705736289,4.892972696018145,-0.9690578157824149,1.063198177383981,-0.46188889781955556,0.0,4.760174717300357,-2.353820725534028,-2.279971527660263,-2.9839719120877017,-0.7899497310142757,DOWN,False,True,False,False,,False,False
BMPS.MI,2025-12-05,v40,B_D,False,True,True,False,39.35089424018575,0.26663009162218015,-1.6436524668589112,0.26191447960364334,-0.2962906238551919,0.19502692085502574,5.8375571388383145,-5.4581356398344045,-3.914897236682402,-9.770593323032939,-1.2458846122510934,DOWN,False,True,False,False,,False,False
BN.PA,2025-12-05,v40,B_D,False,True,True,False,41.91141679926116,0.9601427916423739,-1.0108492570450958,0.4548806571810041,-0.24996059529749995,0.0,3.9863871217585922,-1.258007237322356,-0.39306527622089416,-2.9059378102237243,-0.1652902152587611,DOWN,False,True,False,False,,False,False
COST,2025-12-05,v40,B,False,True,False,False,41.589222423915984,15.886147956499387,-0.925553215664731,0.7442793408130008,-0.16177662018861538,0.10575204765696057,3.126968528462774,-1.6168619557135333,-2.8449846180054528,0.15560620656542845,-0.1081847976667469,RANGE,False,False,True,False,,False,False
DSY.PA,2025-12-05,v40,E,False,False,False,True,41.67170879923251,0.5266867143133798,-0.4430117694164133,1.229645478366207,-0.05695753942831688,0.626558283582798,2.3510647511392504,-0.9716620809450238,-5.728758573606041,1.2345718107835468,0.3954983195760331,RANGE,False,False,True,False,,False,False
DTE.DE,2025-12-05,v40,E,False,False,False,True,49.341292480363144,0.46231864780702986,0.15361469630563554,1.6664343067050384,0.5623831747110472,0.21629773013792156,2.346538917186077,0.25835421073137077,-1.8625692535315097,-0.2172388539749215,-0.3910872791509445,RANGE,False,False,True,False,,False,False
EL.PA,2025-12-05,v40,B_D,False,True,True,False,43.15405671166051,5.681077024719014,-1.0236629581048882,0.3942294766347052,-0.7216952147763587,0.123218221471988,3.6734741035337186,-1.8856081631079324,0.5229662881013342,-1.1111091164981657,-0.24458200143254047,RANGE,False,False,True,False,,False,False
ENG.MC,2025-12-05,v40,B,False,True,False,False,44.03534801083108,0.18910578812719595,-0.9619367889526274,0.07389068531673937,-0.21152161575363534,0.18508078340027367,2.3899165493096732,-1.2917839111441287,-0.23524463407557095,-1.1379857490131484,0.0620836144193318,DOWN,False,True,False,False,,False,False
FME.DE,2025-12-05,v40,B_D,False,True,True,False,35.08558858961895,0.7283171451081466,-1.5879351367102816,1.044048467259632,-0.2608734779692325,0.027461193105239944,4.01033436024018,-2.807325348997647,-5.924938116734246,-1.2333497501439195,0.7343160346600106,DOWN,False,True,False,False,,False,False
HEN3.DE,2025-12-05,v40,B_D,False,True,True,False,38.98879811410465,0.9926584605813348,-1.0802245445307284,1.2350197176398616,-0.08058582567594186,0.16118702299245138,5.435809948794229,-1.5355273881449638,-2.2964833443792187,-2.079178380934288,-0.5355127801677176,DOWN,False,True,False,False,,False,False
HO.PA,2025-12-05,v40,B_D,False,True,True,False,37.48698573381183,5.745813390757217,-1.0854071546028052,1.5623165276784678,-0.3132721042861083,0.15663472432503914,5.5733732624604455,-2.7064053545836075,-5.932140180203483,-1.1899502075235824,-0.8312826495961199,DOWN,False,True,False,False,,False,False
IMCD.AS,2025-12-05,v40,B_D,False,True,True,False,36.52232768197535,2.016150373540433,-1.1520623944282473,1.8650988636891233,0.4166337734102447,0.049598718147938946,5.188423124179397,-2.9430444709078074,-8.898537875480994,-1.1612922914566504,0.013073775719651707,DOWN,False,True,False,False,,False,False
JMT.LS,2025-12-05,v40,A_B_D,True,True,True,False,34.345971064872245,0.3875176042417993,-2.1535999959389063,0.4920243110203098,-0.10322347962903883,0.10321855766260675,6.795397632061844,-3.9903206059639817,-4.759389933479019,-6.864562054253476,-1.0603943498965078,DOWN,False,True,False,False,,False,False
KMB,2025-12-05,v40,B_D,False,True,True,False,35.99605495808342,2.4221290166503615,-1.4979424725127375,0.7799164310639961,-0.23120054908065477,0.020641106241492246,3.192694614688219,-3.4039505509688817,-7.893726091437991,-0.7710129484263861,-0.2790358560666625,DOWN,False,True,False,False,,False,False
KO,2025-12-05,v40,B_D,False,True,True,False,44.64613138326504,1.0122330847273167,-1.0049254870977407,0.39716082160276345,-0.31613242014355103,0.12842620477376357,3.6266723114584014,-1.4323551985642613,-0.04431912439785135,-1.6991982867985977,-0.5404379696660118,DOWN,False,True,False,False,,False,False
LI,2025-12-05,v40,B_D,False,True,True,False,32.37517241928495,0.6070623478636323,-1.506888165063413,1.7033936243773335,-0.06589259845897966,0.014823635300851897,6.320823634382901,-4.887983432590892,-13.483137559380708,0.8498562140069055,-1.0603139542823832,RANGE,False,False,True,False,,False,False
LIN.DE,2025-12-05,v40,A_B,True,True,False,False,23.031434130078395,5.09309567083139,-2.3186088108953764,0.24559157363936615,-0.3926884804960914,0.03927124482988561,5.262348185306234,-3.3095857791253236,-6.876546352812818,-4.326124747495818,1.5982825957482116,DOWN,False,True,False,False,,False,True
LR.PA,2025-12-05,v40,B_E,False,True,False,True,40.691586828014756,2.964347536907354,-0.819289089378352,0.8161187851781241,-0.708421019252864,0.0,2.160178418419111,-1.851412141774167,-4.236147518264266,1.4978333060575721,-0.37177307868568227,RANGE,False,False,True,False,,False,False
MAP.MC,2025-12-05,v40,E,False,False,False,True,51.84381507207171,0.07285487145543694,0.20829879635922335,1.3097883745901568,0.05489969308990286,0.38432730425437434,2.3011382396727327,0.379501090283374,1.195779808864339,1.9299130498694916,-0.378955988297396,UP,True,False,False,False,,False,False
MRL.MC,2025-12-05,v40,B_D,False,True,True,False,33.078141194472124,0.21560574761709975,-1.5846515108389214,1.4366337613843392,-0.23190564856210716,0.0,5.943684774640107,-2.685655577492585,-3.8958881383475585,0.08084259478053912,-0.21369302924398015,RANGE,False,False,True,False,,False,False
MUV2.DE,2025-12-05,v40,B,False,True,False,False,40.250765243723194,7.342105408675744,-0.9302523258027032,0.6138160159338333,0.7082370631359387,0.40860214243928894,3.237962553179569,-1.268504876683385,-1.892590002884198,-0.15027212461259376,0.6663369292894509,DOWN,False,True,False,False,,False,False
NFLX,2025-12-05,v40,A,True,False,False,False,34.02198022420396,3.6924928168215674,-2.0299855102890403,-0.00562155615813016,0.3953965943607125,0.2816527931454644,4.56444706859073,-6.957495595714214,-10.486194684029604,-5.138639537491352,2.688750622219839,DOWN,False,True,False,False,,False,False
PDD,2025-12-05,v40,D,False,False,True,False,37.078112513662795,3.1960530215032796,-1.1429682569889361,4.076407191774565,-0.08760767653509138,0.11889817855205394,11.315150250641048,-3.0122017724720673,-5.840977255436231,4.153017292776284,-1.1638847354708655,RANGE,False,False,True,False,,False,False
PG,2025-12-05,v40,B,False,True,False,False,36.664455234356566,2.473271387318476,-1.5292172785328568,-0.29165113301680706,-0.691394693940635,0.08086332509552235,2.460038669067494,-2.568847172012767,-3.9147623116560726,-3.1986000506601275,0.6691603289899626,DOWN,False,True,False,False,,False,False
PRY.MI,2025-12-05,v40,E,False,False,False,True,50.513114656781966,2.6750586079945053,0.12614123246632947,1.375696131324136,-0.23176879763853514,0.09719493077775693,2.059816633221928,0.39865896916728705,1.0938072215811223,5.1732675090348845,0.1119914992959241,UP,True,False,False,False,,False,False
PST.MI,2025-12-05,v40,B_D,False,True,True,False,41.40230957831979,0.33096133068974354,-1.0669831591854781,0.5955061937707371,0.15107274604058857,0.2719355533177498,4.342438049095045,-1.7139636712440232,-1.2568772944270057,-2.9242597914827084,-0.22508915245603764,DOWN,False,True,False,False,,False,False
RED.MC,2025-12-05,v40,E,False,False,False,True,41.34422612692572,0.21949487546429805,-0.5355782026062376,1.0825709872895013,0.8656219421132006,0.09112038593778035,2.055801856312815,-0.7674636031850701,-3.3460330355919887,1.063828775385156,-0.4550612977881777,RANGE,False,False,True,False,,False,False
ROVI.MC,2025-12-05,v40,E,False,False,False,True,54.37446661163053,1.321523354363735,0.49265173489510156,1.993724453354838,-0.18917562007094896,0.0,2.409726660054318,1.0997674764781529,1.2897169894698468,3.278684531781284,-0.1723027014109921,UP,True,False,False,False,,False,False
SNOW,2025-12-05,v40,B,False,True,False,False,36.911968563548605,11.621611695445244,-1.859064019403549,-0.0832935106322754,-0.4130238711760662,0.2744875036452508,3.9809456938719947,-8.628484237166422,-7.531449864215178,-6.48655691099147,0.534014754398417,DOWN,False,True,False,False,,False,False
SREN.SW,2025-12-05,v40,A,True,False,False,False,26.143581574580807,3.0738449896384985,-3.701290811700227,-0.2913013907135914,-1.0247781413479462,0.455453642328601,7.508244499359548,-8.078833443046618,-9.842447321442382,-6.534298232316105,2.934188868419554,DOWN,False,True,False,False,,False,True
SRG.MI,2025-12-05,v40,E,False,False,False,True,59.00159926406401,0.06807038043248348,0.49624694361193517,1.1145753523105264,0.49948886009588983,0.44071639941762825,2.249712659785418,0.5974248499165391,3.4748855335102746,-0.5941964202380245,-0.6021939828641989,RANGE,False,False,True,False,,False,False
SY1.DE,2025-12-05,v40,B_D,False,True,True,False,38.81680255402077,1.5143388835819593,-1.0490934684594455,0.9434923653421321,0.5679049911981061,0.0,3.823145158860675,-2.2429939562793377,-5.898106193318132,-2.2586089170437917,0.2781211986759863,DOWN,False,True,False,False,,False,False
TEF.MC,2025-12-05,v40,B,False,True,False,False,37.558250229978114,0.0797930071982875,-0.9624025991152747,1.1921341757555148,0.0,0.27571431581624106,2.530895181778099,-2.049566015683646,-7.91584086427325,-0.1088717603318301,-0.10351575221107046,DOWN,False,True,False,False,,False,False
TEP.PA,2025-12-05,v40,E,False,False,False,True,51.38439401405812,2.0190648850091013,0.4409279510550888,1.8344131562440729,0.6240504358667583,0.2872626012967746,2.362282529190127,1.503573901786348,-2.326834223637131,0.5016709713845824,-0.3297597140878346,RANGE,False,False,True,False,,False,False
TMO,2025-12-05,v40,E,False,False,False,True,49.75179216849721,13.042095257634518,-0.35756634796314624,0.567868173100215,-0.4010076882154729,0.24152748096350193,2.407155070244894,-0.8076107300445612,3.09899957187465,0.005243094141671456,0.43410227189095507,RANGE,False,False,True,False,,False,False
URW.PA,2025-12-05,v40,B,False,True,False,False,42.307081605454194,1.2799104945564566,-0.9102777122343602,0.21087897470830766,-0.8281810041420781,0.0,2.643787325968682,-1.2890114812045272,-0.6040972112845155,-0.2013426198026136,-0.37044112135970203,DOWN,False,True,False,False,,False,False
VIV.PA,2025-12-05,v40,D,False,False,True,False,29.168178563601103,0.1040953611536387,-1.7828945735238373,2.5382550621150317,0.43229436332853555,0.01921404986655444,9.468637621274997,-7.172348882632584,-13.892219680849117,-5.433071398293087,-0.9316635610513678,DOWN,False,True,False,False,,False,False
VNA.DE,2025-12-05,v40,B_D,False,True,True,False,38.48508377512619,0.4124783840193658,-1.0310813051262535,0.4285574768661255,0.048488499127587875,0.21819362195635716,2.755392066164104,-1.6436476428404179,-3.2450548870192386,-2.3032571658101797,-0.1474196505924315,DOWN,False,True,False,False,,False,False
WDP.BR,2025-12-05,v40,B,False,True,False,False,37.0874211525799,0.3525000395948356,-1.6010668720134253,-0.2846059813371587,-0.11347776179917851,0.11347235088167903,3.2038419122941177,-2.562506904894035,-2.2643523001939725,-1.919561665464109,-0.6752047430546606,DOWN,False,True,False,False,,False,False
WLN.PA,2025-12-05,v40,A,True,False,False,False,21.452957534936985,0.11265885480402676,-2.742528603279234,0.6604856783923793,0.2174708099100117,0.1198305737081349,6.701817636791833,-18.64106769179631,-34.15416784399293,-15.295225697928439,2.286089197476885,DOWN,False,True,False,False,,False,True
ZTS,2025-12-05,v40,B_D,False,True,True,False,33.79146190630435,3.441969625493396,-1.735600997806445,1.1631325770989518,-0.6217368607201683,0.05229572737730907,4.1362747400507605,-4.793531993769218,-10.014583065410864,2.3815705848359903,-0.493698870108451,RANGE,False,False,True,False,,False,False
ADEN.SW,2025-12-06,v40,B_D,False,True,True,False,40.1274998250711,0.8191775740624823,-1.3925897173385429,1.0857815436516516,-0.5371247309366162,0.02441296130198223,6.558892617005818,-4.938267872941992,-6.108849305017294,-9.629630559901814,-0.6190363969206778,DOWN,False,True,False,False,,False,False
AI.PA,2025-12-06,v40,B_D,False,True,True,False,33.26026707866377,2.009216853768127,-1.4928741823603293,1.321090375882908,-0.11945225957763154,0.3682978435041528,6.281411666857128,-1.80628501707647,-3.5101109958851295,-1.7355699894179732,-0.14638117303840317,DOWN,False,True,False,False,,False,False
AIR.PA,2025-12-06,v40,B,False,True,False,False,41.43255705736289,4.892972696018145,-0.9690578157824149,1.063198177383981,-0.46188889781955556,0.0,4.760174717300357,-2.353820725534028,-2.279971527660263,-2.9839719120877017,-0.7899497310142757,DOWN,False,True,False,False,,False,False
BMPS.MI,2025-12-06,v40,B_D,False,True,True,False,39.35089424018575,0.26663009162218015,-1.6436524668589112,0.26191447960364334,-0.2962906238551919,0.19502692085502574,5.8375571388383145,-5.4581356398344045,-3.914897236682402,-9.770593323032939,-1.2458846122510934,DOWN,False,True,False,False,,False,False
BN.PA,2025-12-06,v40,B_D,False,True,True,False,41.91141679926116,0.9601427916423739,-1.0108492570450958,0.4548806571810041,-0.24996059529749995,0.0,3.9863871217585922,-1.258007237322356,-0.39306527622089416,-2.9059378102237243,-0.1652902152587611,DOWN,False,True,False,False,,False,False
COST,2025-12-06,v40,B,False,True,False,False,41.589222423915984,15.886147956499387,-0.925553215664731,0.7442793408130008,-0.16177662018861538,0.10575204765696057,3.126968528462774,-1.6168619557135333,-2.8449846180054528,0.15560620656542845,-0.1081847976667469,RANGE,False,False,True,False,,False,False
DSY.PA,2025-12-06,v40,E,False,False,False,True,41.67170879923251,0.5266867143133798,-0.4430117694164133,1.229645478366207,-0.05695753942831688,0.626558283582798,2.3510647511392504,-0.9716620809450238,-5.728758573606041,1.2345718107835468,0.3954983195760331,RANGE,False,False,True,False,,False,False
DTE.DE,2025-12-06,v40,E,False,False,False,True,49.341292480363144,0.46231864780702986,0.15361469630563554,1.6664343067050384,0.5623831747110472,0.21629773013792156,2.346538917186077,0.25835421073137077,-1.8625692535315097,-0.2172388539749215,-0.3910872791509445,RANGE,False,False,True,False,,False,False
EL.PA,2025-12-06,v40,B_D,False,True,True,False,43.15405671166051,5.681077024719014,-1.0236629581048882,0.3942294766347052,-0.7216952147763587,0.123218221471988,3.6734741035337186,-1.8856081631079324,0.5229662881013342,-1.1111091164981657,-0.24458200143254047,RANGE,False,False,True,False,,False,False
ENG.MC,2025-12-06,v40,B,False,True,False,False,44.03534801083108,0.18910578812719595,-0.9619367889526274,0.07389068531673937,-0.21152161575363534,0.18508078340027367,2.3899165493096732,-1.2917839111441287,-0.23524463407557095,-1.1379857490131484,0.0620836144193318,DOWN,False,True,False,False,,False,False
FME.DE,2025-12-06,v40,B_D,False,True,True,False,35.08558858961895,0.7283171451081466,-1.5879351367102816,1.044048467259632,-0.2608734779692325,0.027461193105239944,4.01033436024018,-2.807325348997647,-5.924938116734246,-1.2333497501439195,0.7343160346600106,DOWN,False,True,False,False,,False,False
HEN3.DE,2025-12-06,v40,B_D,False,True,True,False,38.98879811410465,0.9926584605813348,-1.0802245445307284,1.2350197176398616,-0.08058582567594186,0.16118702299245138,5.435809948794229,-1.5355273881449638,-2.2964833443792187,-2.079178380934288,-0.5355127801677176,DOWN,False,True,False,False,,False,False
HO.PA,2025-12-06,v40,B_D,False,True,True,False,37.48698573381183,5.745813390757217,-1.0854071546028052,1.5623165276784678,-0.3132721042861083,0.15663472432503914,5.5733732624604455,-2.7064053545836075,-5.932140180203483,-1.1899502075235824,-0.8312826495961199,DOWN,False,True,False,False,,False,False
IMCD.AS,2025-12-06,v40,B_D,False,True,True,False,36.52232768197535,2.016150373540433,-1.1520623944282473,1.8650988636891233,0.4166337734102447,0.049598718147938946,5.188423124179397,-2.9430444709078074,-8.898537875480994,-1.1612922914566504,0.013073775719651707,DOWN,False,True,False,False,,False,False
JMT.LS,2025-12-06,v40,A_B_D,True,True,True,False,34.345971064872245,0.3875176042417993,-2.1535999959389063,0.4920243110203098,-0.10322347962903883,0.10321855766260675,6.795397632061844,-3.9903206059639817,-4.759389933479019,-6.864562054253476,-1.0603943498965078,DOWN,False,True,False,False,,False,False
KMB,2025-12-06,v40,B_D,False,True,True,False,35.99605495808342,2.4221290166503615,-1.4979424725127375,0.7799164310639961,-0.23120054908065477,0.020641106241492246,3.192694614688219,-3.4039505509688817,-7.893726091437991,-0.7710129484263861,-0.2790358560666625,DOWN,False,True,False,False,,False,False
KO,2025-12-06,v40,B_D,False,True,True,False,44.64613138326504,1.0122330847273167,-1.0049254870977407,0.39716082160276345,-0.31613242014355103,0.12842620477376357,3.6266723114584014,-1.4323551985642613,-0.04431912439785135,-1.6991982867985977,-0.5404379696660118,DOWN,False,True,False,False,,False,False
LI,2025-12-06,v40,B_D,False,True,True,False,32.37517241928495,0.6070623478636323,-1.506888165063413,1.7033936243773335,-0.06589259845897966,0.014823635300851897,6.320823634382901,-4.887983432590892,-13.483137559380708,0.8498562140069055,-1.0603139542823832,RANGE,False,False,True,False,,False,False
LIN.DE,2025-12-06,v40,A_B,True,True,False,False,23.031434130078395,5.09309567083139,-2.3186088108953764,0.24559157363936615,-0.3926884804960914,0.03927124482988561,5.262348185306234,-3.3095857791253236,-6.876546352812818,-4.326124747495818,1.5982825957482116,DOWN,False,True,False,False,,False,True
LR.PA,2025-12-06,v40,B_E,False,True,False,True,40.691586828014756,2.964347536907354,-0.819289089378352,0.8161187851781241,-0.708421019252864,0.0,2.160178418419111,-1.851412141774167,-4.236147518264266,1.4978333060575721,-0.37177307868568227,RANGE,False,False,True,False,,False,False
MAP.MC,2025-12-06,v40,E,False,False,False,True,51.84381507207171,0.07285487145543694,0.20829879635922335,1.3097883745901568,0.05489969308990286,0.38432730425437434,2.3011382396727327,0.379501090283374,1.195779808864339,1.9299130498694916,-0.378955988297396,UP,True,False,False,False,,False,False
MRL.MC,2025-12-06,v40,B_D,False,True,True,False,33.078141194472124,0.21560574761709975,-1.5846515108389214,1.4366337613843392,-0.23190564856210716,0.0,5.943684774640107,-2.685655577492585,-3.8958881383475585,0.08084259478053912,-0.21369302924398015,RANGE,False,False,True,False,,False,False
MUV2.DE,2025-12-06,v40,B,False,True,False,False,40.250765243723194,7.342105408675744,-0.9302523258027032,0.6138160159338333,0.7082370631359387,0.40860214243928894,3.237962553179569,-1.268504876683385,-1.892590002884198,-0.15027212461259376,0.6663369292894509,DOWN,False,True,False,False,,False,False
NFLX,2025-12-06,v40,A,True,False,False,False,34.02198022420396,3.6924928168215674,-2.0299855102890403,-0.00562155615813016,0.3953965943607125,0.2816527931454644,4.56444706859073,-6.957495595714214,-10.486194684029604,-5.138639537491352,2.688750622219839,DOWN,False,True,False,False,,False,False
PDD,2025-12-06,v40,D,False,False,True,False,37.078112513662795,3.1960530215032796,-1.1429682569889361,4.076407191774565,-0.08760767653509138,0.11889817855205394,11.315150250641048,-3.0122017724720673,-5.840977255436231,4.153017292776284,-1.1638847354708655,RANGE,False,False,True,False,,False,False
PG,2025-12-06,v40,B,False,True,False,False,36.664455234356566,2.473271387318476,-1.5292172785328568,-0.29165113301680706,-0.691394693940635,0.08086332509552235,2.460038669067494,-2.568847172012767,-3.9147623116560726,-3.1986000506601275,0.6691603289899626,DOWN,False,True,False,False,,False,False
PRY.MI,2025-12-06,v40,E,False,False,False,True,50.513114656781966,2.6750586079945053,0.12614123246632947,1.375696131324136,-0.23176879763853514,0.09719493077775693,2.059816633221928,0.39865896916728705,1.0938072215811223,5.1732675090348845,0.1119914992959241,UP,True,False,False,False,,False,False
PST.MI,2025-12-06,v40,B_D,False,True,True,False,41.40230957831979,0.33096133068974354,-1.0669831591854781,0.5955061937707371,0.15107274604058857,0.2719355533177498,4.342438049095045,-1.7139636712440232,-1.2568772944270057,-2.9242597914827084,-0.22508915245603764,DOWN,False,True,False,False,,False,False
RED.MC,2025-12-06,v40,E,False,False,False,True,41.34422612692572,0.21949487546429805,-0.5355782026062376,1.0825709872895013,0.8656219421132006,0.09112038593778035,2.055801856312815,-0.7674636031850701,-3.3460330355919887,1.063828775385156,-0.4550612977881777,RANGE,False,False,True,False,,False,False
ROVI.MC,2025-12-06,v40,E,False,False,False,True,54.37446661163053,1.321523354363735,0.49265173489510156,1.993724453354838,-0.18917562007094896,0.0,2.409726660054318,1.0997674764781529,1.2897169894698468,3.278684531781284,-0.1723027014109921,UP,True,False,False,False,,False,False
SNOW,2025-12-06,v40,B,False,True,False,False,36.911968563548605,11.621611695445244,-1.859064019403549,-0.0832935106322754,-0.4130238711760662,0.2744875036452508,3.9809456938719947,-8.628484237166422,-7.531449864215178,-6.48655691099147,0.534014754398417,DOWN,False,True,False,False,,False,False
SREN.SW,2025-12-06,v40,A,True,False,False,False,26.143581574580807,3.0738449896384985,-3.701290811700227,-0.2913013907135914,-1.0247781413479462,0.455453642328601,7.508244499359548,-8.078833443046618,-9.842447321442382,-6.534298232316105,2.934188868419554,DOWN,False,True,False,False,,False,True
SRG.MI,2025-12-06,v40,E,False,False,False,True,59.00159926406401,0.06807038043248348,0.49624694361193517,1.1145753523105264,0.49948886009588983,0.44071639941762825,2.249712659785418,0.5974248499165391,3.4748855335102746,-0.5941964202380245,-0.6021939828641989,RANGE,False,False,True,False,,False,False
SY1.DE,2025-12-06,v40,B_D,False,True,True,False,38.81680255402077,1.5143388835819593,-1.0490934684594455,0.9434923653421321,0.5679049911981061,0.0,3.823145158860675,-2.2429939562793377,-5.898106193318132,-2.2586089170437917,0.2781211986759863,DOWN,False,True,False,False,,False,False
TEF.MC,2025-12-06,v40,B,False,True,False,False,37.558250229978114,0.0797930071982875,-0.9624025991152747,1.1921341757555148,0.0,0.27571431581624106,2.530895181778099,-2.049566015683646,-7.91584086427325,-0.1088717603318301,-0.10351575221107046,DOWN,False,True,False,False,,False,False
TEP.PA,2025-12-06,v40,E,False,False,False,True,51.38439401405812,2.0190648850091013,0.4409279510550888,1.8344131562440729,0.6240504358667583,0.2872626012967746,2.362282529190127,1.503573901786348,-2.326834223637131,0.5016709713845824,-0.3297597140878346,RANGE,False,False,True,False,,False,False
TMO,2025-12-06,v40,E,False,False,False,True,49.75179216849721,13.042095257634518,-0.35756634796314624,0.567868173100215,-0.4010076882154729,0.24152748096350193,2.407155070244894,-0.8076107300445612,3.09899957187465,0.005243094141671456,0.43410227189095507,RANGE,False,False,True,False,,False,False
URW.PA,2025-12-06,v40,B,False,True,False,False,42.307081605454194,1.2799104945564566,-0.9102777122343602,0.21087897470830766,-0.8281810041420781,0.0,2.643787325968682,-1.2890114812045272,-0.6040972112845155,-0.2013426198026136,-0.37044112135970203,DOWN,False,True,False,False,,False,False
VIV.PA,2025-12-06,v40,D,False,False,True,False,29.168178563601103,0.1040953611536387,-1.7828945735238373,2.5382550621150317,0.43229436332853555,0.01921404986655444,9.468637621274997,-7.172348882632584,-13.892219680849117,-5.433071398293087,-0.9316635610513678,DOWN,False,True,False,False,,False,False
VNA.DE,2025-12-06,v40,B_D,False,True,True,False,38.48508377512619,0.4124783840193658,-1.0310813051262535,0.4285574768661255,0.048488499127587875,0.21819362195635716,2.755392066164104,-1.6436476428404179,-3.2450548870192386,-2.3032571658101797,-0.1474196505924315,DOWN,False,True,False,False,,False,False
WDP.BR,2025-12-06,v40,B,False,True,False,False,37.0874211525799,0.3525000395948356,-1.6010668720134253,-0.2846059813371587,-0.11347776179917851,0.11347235088167903,3.2038419122941177,-2.562506904894035,-2.2643523001939725,-1.919561665464109,-0.6752047430546606,DOWN,False,True,False,False,,False,False
